msec	type	x_gm	y_gm
587460	Pedestrian	-427.46914000000004	4549.411474
587460	Pedestrian	-444.90816399999994	4536.284812
587460	Pedestrian	-449.14340999999996	4540.235140999999
587460	Pedestrian	-449.43731299999996	4542.749143
587460	Pedestrian	-426.750532	4555.917912
587460	Pedestrian	-522.634975	4647.461025
587460	Pedestrian	-445.974904	4543.426023
587484	Vehicle	-439.99331900000004	4561.690756
587484	Pedestrian	-435.237683	4543.088995
587484	Pedestrian	-446.142143	4545.016341
587484	Pedestrian	-432.51939400000003	4543.31574
587484	Pedestrian	-434.53445899999997	4542.862968
587484	Pedestrian	-444.820461	4536.121701
587484	Pedestrian	-448.794074	4539.553311
587484	Pedestrian	-449.31990999999994	4542.529427
587484	Pedestrian	-426.742882	4555.88626
587484	Pedestrian	-522.634975	4647.461025
587484	Pedestrian	-446.000505	4543.420559
587484	Vehicle	-439.99331900000004	4561.690756
587484	Pedestrian	-435.237683	4543.088995
587484	Pedestrian	-446.142143	4545.016341
587484	Pedestrian	-432.51939400000003	4543.31574
587484	Pedestrian	-434.53445899999997	4542.862968
587484	Pedestrian	-444.820461	4536.121701
587484	Pedestrian	-448.794074	4539.553311
587484	Pedestrian	-449.31990999999994	4542.529427
587484	Pedestrian	-426.742882	4555.88626
587484	Pedestrian	-522.634975	4647.461025
587484	Pedestrian	-446.000505	4543.420559
587508	Vehicle	-439.84567699999997	4561.605885
587508	Pedestrian	-435.199657	4543.0304670000005
587508	Pedestrian	-446.142118	4544.918019
587508	Pedestrian	-432.45674699999995	4543.314170000001
587508	Pedestrian	-434.54855599999996	4542.802514999999
587508	Pedestrian	-444.725192	4535.950447
587508	Pedestrian	-448.514896	4539.030549
587508	Pedestrian	-449.33760199999995	4542.493728
587508	Pedestrian	-426.735233	4555.854608
587508	Pedestrian	-522.634975	4647.461025
587508	Pedestrian	-446.03824299999997	4543.412270000001
587508	Vehicle	-439.84567699999997	4561.605885
587508	Pedestrian	-435.199657	4543.0304670000005
587508	Pedestrian	-446.142118	4544.918019
587508	Pedestrian	-432.45674699999995	4543.314170000001
587508	Pedestrian	-434.54855599999996	4542.802514999999
587508	Pedestrian	-444.725192	4535.950447
587508	Pedestrian	-448.514896	4539.030549
587508	Pedestrian	-449.33760199999995	4542.493728
587508	Pedestrian	-426.735233	4555.854608
587508	Pedestrian	-522.634975	4647.461025
587508	Pedestrian	-446.03824299999997	4543.412270000001
587532	Vehicle	-439.700388	4561.521267
587532	Pedestrian	-435.16265599999997	4542.975705
587532	Pedestrian	-446.13332699999995	4544.806436
587532	Pedestrian	-432.418267	4543.234588
587532	Pedestrian	-434.564063	4542.74619
587532	Pedestrian	-444.618317	4535.7443840000005
587532	Pedestrian	-448.57926399999997	4538.878274000001
587532	Pedestrian	-449.271138	4542.342176
587532	Pedestrian	-426.727584	4555.822956
587532	Pedestrian	-522.634975	4647.461025
587532	Pedestrian	-446.088136	4543.4294039999995
587532	Vehicle	-439.700388	4561.521267
587532	Pedestrian	-435.16265599999997	4542.975705
587532	Pedestrian	-446.13332699999995	4544.806436
587532	Pedestrian	-432.418267	4543.234588
587532	Pedestrian	-434.564063	4542.74619
587532	Pedestrian	-444.618317	4535.7443840000005
587532	Pedestrian	-448.57926399999997	4538.878274000001
587532	Pedestrian	-449.271138	4542.342176
587532	Pedestrian	-426.727584	4555.822956
587532	Pedestrian	-522.634975	4647.461025
587532	Pedestrian	-446.088136	4543.4294039999995
587556	Vehicle	-439.55959400000006	4561.512978
587556	Pedestrian	-435.126008	4542.930074
587556	Pedestrian	-446.13318799999996	4544.708022999999
587556	Pedestrian	-432.369434	4543.209718
587556	Pedestrian	-434.581694	4542.671227000001
587556	Pedestrian	-444.525155	4535.566929
587556	Pedestrian	-448.643632	4538.725998
587556	Pedestrian	-449.239749	4542.2473899999995
587556	Pedestrian	-426.71993499999996	4555.791303
587556	Pedestrian	-522.634975	4647.461025
587556	Pedestrian	-446.12443600000006	4543.395597
587581	Vehicle	-439.413716	4561.500782
587581	Pedestrian	-435.089242	4542.872859
587581	Pedestrian	-446.12409	4544.5939880000005
587581	Pedestrian	-432.32365899999996	4543.159622
587581	Pedestrian	-434.60265	4542.58931
587581	Pedestrian	-444.41982800000005	4535.375476
587581	Pedestrian	-448.710682	4538.567378
587581	Pedestrian	-449.230354	4542.1818920000005
587581	Pedestrian	-426.711967	4555.758333
587581	Pedestrian	-522.634975	4647.461025
587581	Pedestrian	-446.171662	4543.389059
587581	Vehicle	-439.413716	4561.500782
587581	Pedestrian	-435.089242	4542.872859
587581	Pedestrian	-446.12409	4544.5939880000005
587581	Pedestrian	-432.32365899999996	4543.159622
587581	Pedestrian	-434.60265	4542.58931
587581	Pedestrian	-444.41982800000005	4535.375476
587581	Pedestrian	-448.710682	4538.567378
587581	Pedestrian	-449.230354	4542.1818920000005
587581	Pedestrian	-426.711967	4555.758333
587581	Pedestrian	-522.634975	4647.461025
587581	Pedestrian	-446.171662	4543.389059
587604	Vehicle	-439.272011	4561.56964
587604	Pedestrian	-435.054953	4542.826256
587604	Pedestrian	-446.109271	4544.465526
587604	Pedestrian	-432.27012	4543.163398
587604	Pedestrian	-434.627466	4542.490597999999
587604	Pedestrian	-444.31217999999996	4535.17691
587604	Pedestrian	-448.772368	4538.421448
587604	Pedestrian	-449.275366	4542.192844
587604	Pedestrian	-426.70463600000005	4555.727999000001
587604	Pedestrian	-446.212743	4543.359469
587604	Vehicle	-439.272011	4561.56964
587604	Pedestrian	-435.054953	4542.826256
587604	Pedestrian	-446.109271	4544.465526
587604	Pedestrian	-432.27012	4543.163398
587604	Pedestrian	-434.627466	4542.490597999999
587604	Pedestrian	-444.31217999999996	4535.17691
587604	Pedestrian	-448.772368	4538.421448
587604	Pedestrian	-449.275366	4542.192844
587604	Pedestrian	-426.70463600000005	4555.727999000001
587604	Pedestrian	-446.212743	4543.359469
587629	Vehicle	-439.11723	4561.629529999999
587629	Pedestrian	-435.016949	4542.7748950000005
587629	Pedestrian	-446.10529299999996	4544.351745
587629	Pedestrian	-432.225879	4543.120123
587629	Pedestrian	-434.64815899999996	4542.412031
587629	Pedestrian	-444.20252400000004	4534.9778909999995
587629	Pedestrian	-448.83941799999997	4538.2628270000005
587629	Pedestrian	-449.275099	4542.14066
587629	Pedestrian	-426.696668	4555.695028
587629	Pedestrian	-446.26815899999997	4543.355342
587653	Vehicle	-438.968014	4561.603023
587653	Pedestrian	-434.98149800000004	4542.722328
587653	Pedestrian	-446.10608899999994	4544.254264
587653	Pedestrian	-432.181396	4543.088581
587653	Pedestrian	-434.66589000000005	4542.341924
587653	Pedestrian	-444.093949	4534.784204
587653	Pedestrian	-448.903786	4538.110552
587653	Pedestrian	-449.267518	4542.078211
587653	Pedestrian	-426.68901900000003	4555.6633759999995
587653	Pedestrian	-446.27462599999996	4543.267638
587677	Vehicle	-438.820978	4561.57344
587677	Pedestrian	-434.94763	4542.671431000001
587677	Pedestrian	-446.10735800000003	4544.151801
587677	Pedestrian	-432.134045	4543.053841
587677	Pedestrian	-434.68357000000003	4542.2759829999995
587677	Pedestrian	-444.000413	4534.611462
587677	Pedestrian	-448.96815300000003	4537.958275999999
587677	Pedestrian	-449.269459	4542.022773
587677	Pedestrian	-426.68137	4555.631724
587677	Pedestrian	-446.28269800000004	4543.161465
587677	Vehicle	-438.820978	4561.57344
587677	Pedestrian	-434.94763	4542.671431000001
587677	Pedestrian	-446.10735800000003	4544.151801
587677	Pedestrian	-432.134045	4543.053841
587677	Pedestrian	-434.68357000000003	4542.2759829999995
587677	Pedestrian	-444.000413	4534.611462
587677	Pedestrian	-448.96815300000003	4537.958275999999
587677	Pedestrian	-449.269459	4542.022773
587677	Pedestrian	-426.68137	4555.631724
587677	Pedestrian	-446.28269800000004	4543.161465
587701	Vehicle	-438.67435700000004	4561.541321
587701	Pedestrian	-434.908311	4542.613835
587701	Pedestrian	-446.105884	4544.043218
587701	Pedestrian	-432.08510099999995	4543.034615
587701	Pedestrian	-434.711396	4542.175508
587701	Pedestrian	-443.898053	4534.430451
587701	Pedestrian	-449.032521	4537.806001
587701	Pedestrian	-449.31053899999995	4542.013484
587701	Pedestrian	-426.67372	4555.600072
587701	Pedestrian	-446.276092	4543.049505
587725	Vehicle	-438.53263300000003	4561.541676
587725	Pedestrian	-434.868993	4542.5562390000005
587725	Pedestrian	-446.100684	4543.931699000001
587725	Pedestrian	-432.04171399999996	4543.004083
587725	Pedestrian	-434.73349400000006	4542.083639
587725	Pedestrian	-443.832256	4534.295983
587725	Pedestrian	-449.096889	4537.653725
587725	Pedestrian	-449.26722699999993	4541.895142
587725	Pedestrian	-446.282677	4542.969745
587725	Vehicle	-438.53263300000003	4561.541676
587725	Pedestrian	-434.868993	4542.5562390000005
587725	Pedestrian	-446.100684	4543.931699000001
587725	Pedestrian	-432.04171399999996	4543.004083
587725	Pedestrian	-434.73349400000006	4542.083639
587725	Pedestrian	-443.832256	4534.295983
587725	Pedestrian	-449.096889	4537.653725
587725	Pedestrian	-449.26722699999993	4541.895142
587725	Pedestrian	-446.282677	4542.969745
587749	Vehicle	-438.53263300000003	4561.541676
587749	Pedestrian	-434.829674	4542.498643
587749	Pedestrian	-446.099961	4543.831669
587749	Pedestrian	-431.98830999999996	4543.000509
587749	Pedestrian	-434.76596500000005	4541.948392
587749	Pedestrian	-443.79271500000004	4534.1950130000005
587749	Pedestrian	-449.16125700000003	4537.50145
587749	Pedestrian	-449.133662	4541.658502
587749	Pedestrian	-446.28634900000003	4542.904142
587749	Pedestrian	-426.14005599999996	4593.120279
587749	Vehicle	-438.53263300000003	4561.541676
587749	Pedestrian	-434.829674	4542.498643
587749	Pedestrian	-446.099961	4543.831669
587749	Pedestrian	-431.98830999999996	4543.000509
